Severity,Site Name,Source System,Life Span (minutes),Alarm Name,First Time Detected,Last Time Cleared,Alarmed Object Name,Last Time Detected,Alarmed Object Type,Alarmed Object Source System,Alarm Type,Probable Cause,Specific Problem,Is Service Affecting,Alarm ID,Previous Severity,Number Of Occurrences,Additional Text
cleared,MNC-FM,fdn:realm:optics,1728,Nominal Unavailable - TP blocked,2024/12/01 11:33:24 000 +05:30 GMT,2024/12/02 16:21:07 000 +05:30 GMT,ZOOY-IN-1835589_M6-4290464 ODU2#0Main,2024/12/01 11:33:24 000 +05:30 GMT,ASONTRAIL,,COMMUNICATIONS,Nominal Unavailable - TP blocked,-,,fdn:model:fm:HistoricalAlarm:491103394,warning,1,Nominal Unavailable - TP blocked:NULL:NULL:NULL
cleared,P_24X_A_076,fdn:realm:optics,1728,GMRE ALARM,2024/12/01 11:33:24 000 +05:30 GMT,2024/12/02 16:21:07 000 +05:30 GMT,P_24X_A_076/172.29.241.70\SubnetworkConnection:24530,2024/12/01 11:33:24 000 +05:30 GMT,SubNetwork Connection,,COMMUNICATIONS,Nominal unavailable - TP blocked,Nominal unavailable - TP blocked,0.0,fdn:model:fm:HistoricalAlarm:491103393,warning,1,GMRE ALARM:NULL:NULL:Not_Applicable:NULL
cleared,MNC-FM,fdn:realm:optics,2284,Optical Power Out of Range,2024/12/01 02:15:06 000 +05:30 GMT,2024/12/02 16:18:54 000 +05:30 GMT,P_24X_A_125/PORT-5-17-2 P_24X_A_176/PORT-2-19-2 OTSIG TUNNEL P_24X_A_125/OTSIG-5-17-2 P_24X_A_176/OTSIG-2-19-2 OTSIG#1,2024/12/01 02:15:06 000 +05:30 GMT,TRAIL,,COMMUNICATIONS,Optical Power Out of Range,-,,fdn:model:fm:HistoricalAlarm:491100209,minor,1,Optical Power Out of Range:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,2283,Quality Threshold Crossed 15m,2024/12/01 02:12:24 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,P_M_A_111/PORT-1-1-L1 P_M_A_357/PORT-1-1-L1 OTSIG TUNNEL P_M_A_111/OTSIG-1-1-1 P_M_A_357/OTSIG-1-1-1 OTSIG#1,2024/12/01 02:12:24 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491098546,minor,2,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,2353,Quality Threshold Crossed 15m,2024/12/01 01:01:38 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,P_24X_A_010/OTUODU4-2-10-3 P_24X_A_125/OTUODU4-4-18-3 ODU4,2024/12/01 01:01:38 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491059204,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_125,fdn:realm:optics,2353,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:01:39 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,"P_24X_A_125/OTUODU4-4-18-3,ODU4,RCV",2024/12/01 01:01:39 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491058974,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-4-18-3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,2244,Quality Threshold Crossed 15m,2024/12/01 02:51:16 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,P_24X_A_010/OTUODU4-1-6-1 P_24X_A_125/OTUODU4-3-1-7 ODU4,2024/12/01 02:51:16 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491057746,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_125,fdn:realm:optics,2244,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 02:51:16 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,"P_24X_A_125/OTUODU4-3-1-7,ODU4,RCV",2024/12/01 02:51:16 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491057741,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-1-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_010,fdn:realm:optics,2244,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 02:51:21 000 +05:30 GMT,2024/12/02 16:15:00 000 +05:30 GMT,"P_24X_A_010/OTUODU4-1-6-1,ODU4,RCV",2024/12/01 02:51:21 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491057692,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-6-1:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_32_A_340,fdn:realm:optics,2286,Power Adjustment Failure,2024/12/01 02:04:08 000 +05:30 GMT,2024/12/02 16:09:54 000 +05:30 GMT,"P_32_A_340/ASWG-2-2-LINEOUT,OTS,TRMT",2024/12/01 02:04:08 000 +05:30 GMT,TP,,COMMUNICATIONS,PWRADJFAIL,Power Adjustment Failure,0.0,fdn:model:fm:HistoricalAlarm:491051045,minor,1,Power Adjustment Failure:ASWG-2-2-LINEOUT:NULL:OTS:NULL
cleared,MNC-FM,fdn:realm:optics,2371,SNC Rerouted,2024/12/01 00:35:44 000 +05:30 GMT,2024/12/02 16:06:36 000 +05:30 GMT,AESV-P2P-63508-ISP-P-NC ODUFLEX#0Main,2024/12/01 00:35:44 000 +05:30 GMT,ASONTRAIL,,COMMUNICATIONS,SNC Rerouted,-,,fdn:model:fm:HistoricalAlarm:491045989,warning,1,SNC Rerouted:NULL:NULL:NULL
cleared,P_24X_A_163,fdn:realm:optics,0,Indicates a UAS-RS Threshold Crossing detection,2024/12/01 11:27:39 000 +05:30 GMT,2024/12/01 11:27:39 000 +05:30 GMT,"P_24X_A_163/30AN300-1-22-5,STM64,RCV",2024/12/01 11:27:39 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-RS-15-MIN,Indicates a UAS-RS Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491041975,warning,1,Indicates a UAS-RS Threshold Crossing detection:30AN300-1-22-5:NULL:OS:NULL
cleared,P_24X_A_036,fdn:realm:optics,0,Indicates a UAS-RS Threshold Crossing detection,2024/12/01 11:27:39 000 +05:30 GMT,2024/12/01 11:27:39 000 +05:30 GMT,"P_24X_A_036/30AN300-1-28-5,STM64,RCV",2024/12/01 11:27:39 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-RS-15-MIN,Indicates a UAS-RS Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491041971,warning,1,Indicates a UAS-RS Threshold Crossing detection:30AN300-1-28-5:NULL:OS:NULL
cleared,P_24X_A_036,fdn:realm:optics,0,Loss of signal,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,"P_24X_A_036/30AN300-1-28-5,STM64,RCV",2024/12/01 11:27:25 000 +05:30 GMT,TP,,COMMUNICATIONS,LOS,Loss of signal,1.0,fdn:model:fm:HistoricalAlarm:491041970,critical,1,Loss of signal:30AN300-1-28-5:NULL:OS:NULL
cleared,P_24X_A_163,fdn:realm:optics,0,Server Signal Failure - Section,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,"P_24X_A_163/30AN300-1-22-5,STM64,RCV",2024/12/01 11:27:25 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-S,Server Signal Failure - Section,0.0,fdn:model:fm:HistoricalAlarm:491041968,major,1,Server Signal Failure - Section:30AN300-1-22-5:NULL:OS:NULL
cleared,P_24X_A_163,fdn:realm:optics,0,Egress Server Signal Failure - Client,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,"P_24X_A_163/30AN300-1-22-5,STM64,TRMT",2024/12/01 11:27:25 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-e,Egress Server Signal Failure - Client,1.0,fdn:model:fm:HistoricalAlarm:491041967,major,1,Egress Server Signal Failure - Client:30AN300-1-22-5:NULL:OS:NULL
cleared,P_24X_A_036,fdn:realm:optics,0,Server Signal Failure - Section,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,"P_24X_A_036/30AN300-1-28-5,STM64,RCV",2024/12/01 11:27:25 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-S,Server Signal Failure - Section,0.0,fdn:model:fm:HistoricalAlarm:491041966,major,1,Server Signal Failure - Section:30AN300-1-28-5:NULL:OS:NULL
cleared,P_24X_A_036,fdn:realm:optics,0,Egress Server Signal Failure - Client,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,"P_24X_A_036/30AN300-1-28-5,STM64,TRMT",2024/12/01 11:27:25 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-e,Egress Server Signal Failure - Client,1.0,fdn:model:fm:HistoricalAlarm:491041965,major,1,Egress Server Signal Failure - Client:30AN300-1-28-5:NULL:OS:NULL
cleared,MNC-FM,fdn:realm:optics,0,Client Failure,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,STAB-BWR-SAM-FIX LAYER-01,2024/12/01 11:27:25 000 +05:30 GMT,service.Service,,COMMUNICATIONS,Client Failure,-,,fdn:model:fm:HistoricalAlarm:491038742,warning,1,Client Failure:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,0,Transport Outgoing Failure,2024/12/01 11:27:25 000 +05:30 GMT,2024/12/01 11:27:25 000 +05:30 GMT,STAB-BWR-SAM-FIX LAYER-01,2024/12/01 11:27:25 000 +05:30 GMT,service.Service,,COMMUNICATIONS,Transport Outgoing Failure,-,,fdn:model:fm:HistoricalAlarm:491038741,major,1,Transport Outgoing Failure:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,1083,Quality Threshold Crossed 24h,2024/12/01 11:27:44 000 +05:30 GMT,2024/12/02 05:30:22 000 +05:30 GMT,STAB-BWR-SAM-FIX LAYER-01,2024/12/01 11:27:44 000 +05:30 GMT,service.Service,,QUALITY OF SERVICE,Quality Threshold Crossed 24h,-,,fdn:model:fm:HistoricalAlarm:491038738,minor,1,Quality Threshold Crossed 24h:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,0,Quality Threshold Crossed 15m,2024/12/01 11:27:39 000 +05:30 GMT,2024/12/01 11:27:39 000 +05:30 GMT,STAB-BWR-SAM-FIX LAYER-01,2024/12/01 11:27:39 000 +05:30 GMT,service.Service,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491038737,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,2338,Quality Threshold Crossed 15m,2024/12/01 01:02:02 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,P_24X_A_050/OTUODU4-1-1-10 P_24X_A_095/OTUODU4-1-11-10 ODU4,2024/12/01 01:02:02 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491038101,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_M_A_154,fdn:realm:optics,2338,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:02:03 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,"P_M_A_154/OTUODU4-1-3-C7-1-1,ODU4,RCV",2024/12/01 01:02:03 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491038058,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-3-C7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_050,fdn:realm:optics,2338,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:02:02 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,"P_24X_A_050/OTUODU4-1-1-10,ODU4,RCV",2024/12/01 01:02:02 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491037809,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-1-10:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_095,fdn:realm:optics,2338,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:02:02 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,"P_24X_A_095/OTUODU4-1-11-10,ODU4,RCV",2024/12/01 01:02:02 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491037567,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-11-10:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,2327,Quality Threshold Crossed 15m,2024/12/01 01:12:45 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,P_24X_A_010/OTUODU4-1-27-7 P_24X_A_152/OTUODU4-2-1-7 ODU4,2024/12/01 01:12:45 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491037156,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_152,fdn:realm:optics,2327,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:12:45 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,"P_24X_A_152/OTUODU4-2-1-7,ODU4,RCV",2024/12/01 01:12:45 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491037153,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-1-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_010,fdn:realm:optics,2327,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:12:49 000 +05:30 GMT,2024/12/02 16:00:00 000 +05:30 GMT,"P_24X_A_010/OTUODU4-1-27-7,ODU4,RCV",2024/12/01 01:12:49 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491037152,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-27-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_098,fdn:realm:optics,0,Indicates a UAS-RS Threshold Crossing detection,2024/12/01 09:28:17 000 +05:30 GMT,2024/12/01 09:28:17 000 +05:30 GMT,"P_24X_A_098/30AN300-1-28-11,STM64,RCV",2024/12/01 09:28:17 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-RS-15-MIN,Indicates a UAS-RS Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491032017,warning,1,Indicates a UAS-RS Threshold Crossing detection:30AN300-1-28-11:NULL:OS:NULL
cleared,P_24X_A_098,fdn:realm:optics,0,Loss of signal,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,"P_24X_A_098/30AN300-1-28-11,STM64,RCV",2024/12/01 09:28:03 000 +05:30 GMT,TP,,COMMUNICATIONS,LOS,Loss of signal,1.0,fdn:model:fm:HistoricalAlarm:491032015,critical,1,Loss of signal:30AN300-1-28-11:NULL:OS:NULL
cleared,P_24X_A_062,fdn:realm:optics,0,Indicates a UAS-RS Threshold Crossing detection,2024/12/01 09:28:17 000 +05:30 GMT,2024/12/01 09:28:17 000 +05:30 GMT,"P_24X_A_062/30AN300-1-27-11,STM64,RCV",2024/12/01 09:28:17 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-RS-15-MIN,Indicates a UAS-RS Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491032010,warning,1,Indicates a UAS-RS Threshold Crossing detection:30AN300-1-27-11:NULL:OS:NULL
cleared,P_24X_A_098,fdn:realm:optics,0,Server Signal Failure - Section,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,"P_24X_A_098/30AN300-1-28-11,STM64,RCV",2024/12/01 09:28:03 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-S,Server Signal Failure - Section,0.0,fdn:model:fm:HistoricalAlarm:491032008,major,1,Server Signal Failure - Section:30AN300-1-28-11:NULL:OS:NULL
cleared,P_24X_A_098,fdn:realm:optics,0,Egress Server Signal Failure - Client,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,"P_24X_A_098/30AN300-1-28-11,STM64,TRMT",2024/12/01 09:28:03 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-e,Egress Server Signal Failure - Client,1.0,fdn:model:fm:HistoricalAlarm:491032005,major,1,Egress Server Signal Failure - Client:30AN300-1-28-11:NULL:OS:NULL
cleared,P_24X_A_062,fdn:realm:optics,0,Server Signal Failure - Section,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,"P_24X_A_062/30AN300-1-27-11,STM64,RCV",2024/12/01 09:28:03 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-S,Server Signal Failure - Section,0.0,fdn:model:fm:HistoricalAlarm:491032001,major,1,Server Signal Failure - Section:30AN300-1-27-11:NULL:OS:NULL
cleared,P_24X_A_062,fdn:realm:optics,0,Egress Server Signal Failure - Client,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,"P_24X_A_062/30AN300-1-27-11,STM64,TRMT",2024/12/01 09:28:03 000 +05:30 GMT,TP,,COMMUNICATIONS,SSF-e,Egress Server Signal Failure - Client,1.0,fdn:model:fm:HistoricalAlarm:491031999,major,1,Egress Server Signal Failure - Client:30AN300-1-27-11:NULL:OS:NULL
cleared,MNC-FM,fdn:realm:optics,0,Client Failure,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,STAB-GHT-KAG-EXP-10-01,2024/12/01 09:28:03 000 +05:30 GMT,service.Service,,COMMUNICATIONS,Client Failure,-,,fdn:model:fm:HistoricalAlarm:491028585,warning,1,Client Failure:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,0,Transport Outgoing Failure,2024/12/01 09:28:03 000 +05:30 GMT,2024/12/01 09:28:03 000 +05:30 GMT,STAB-GHT-KAG-EXP-10-01,2024/12/01 09:28:03 000 +05:30 GMT,service.Service,,COMMUNICATIONS,Transport Outgoing Failure,-,,fdn:model:fm:HistoricalAlarm:491028584,major,1,Transport Outgoing Failure:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,1202,Quality Threshold Crossed 24h,2024/12/01 09:28:02 000 +05:30 GMT,2024/12/02 05:30:21 000 +05:30 GMT,STAB-GHT-KAG-EXP-10-01,2024/12/01 09:28:02 000 +05:30 GMT,service.Service,,QUALITY OF SERVICE,Quality Threshold Crossed 24h,-,,fdn:model:fm:HistoricalAlarm:491028582,minor,1,Quality Threshold Crossed 24h:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,0,Quality Threshold Crossed 15m,2024/12/01 09:28:17 000 +05:30 GMT,2024/12/01 09:28:17 000 +05:30 GMT,STAB-GHT-KAG-EXP-10-01,2024/12/01 09:28:17 000 +05:30 GMT,service.Service,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491028581,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_64_A_006,fdn:realm:optics,1708,Unavailable Seconds 1 DAY ,2024/12/01 11:23:14 000 +05:30 GMT,2024/12/02 15:51:05 000 +05:30 GMT,"P_64_A_006/OTUODU4TCT-1-1-8-1-6-BM,ODU4TCM,FEND,RCV,1-DAY",2024/12/01 11:23:14 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-TCM-1-DAY,Unavailable Seconds 1 DAY ,0.0,fdn:model:fm:HistoricalAlarm:491027112,warning,1,Unavailable Seconds 1 DAY :OCH-1-1-8-1:/odu4=1:ODU4:NULL
cleared,P_64_A_006,fdn:realm:optics,4462,Unavailable Seconds 1 DAY ,2024/11/29 13:28:59 000 +05:30 GMT,2024/12/02 15:51:05 000 +05:30 GMT,"P_64_A_006/OTUODU4TCT-1-1-8-1-6-BM,ODU4TCM,NEND,RCV,1-DAY",2024/12/01 10:46:30 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-TCM-1-DAY,Unavailable Seconds 1 DAY ,0.0,fdn:model:fm:HistoricalAlarm:491027111,warning,3,Unavailable Seconds 1 DAY :OCH-1-1-8-1:/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,2214,Quality Threshold Crossed 15m,2024/12/01 02:51:09 000 +05:30 GMT,2024/12/02 15:45:00 000 +05:30 GMT,P_24X_A_018/OTUODU4-1-10-4 P_24X_A_182/OTUODU4-1-17-4 ODU4,2024/12/01 02:51:09 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:491018524,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_018,fdn:realm:optics,2214,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 02:51:09 000 +05:30 GMT,2024/12/02 15:45:00 000 +05:30 GMT,"P_24X_A_018/OTUODU4-1-10-4,ODU4,RCV",2024/12/01 02:51:09 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491018518,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-10-4:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_M_A_154,fdn:realm:optics,2316,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 01:02:03 000 +05:30 GMT,2024/12/02 15:38:13 000 +05:30 GMT,"P_M_A_154/OTUODU4-1-3-C7-1-1,ODU4,RCV",2024/12/01 01:02:03 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491006827,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-3-C7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_4_A_1156,fdn:realm:optics,4929,Indicates a FE UAS-ODU Threshold Crossing detection,2024/11/29 05:30:19 000 +05:30 GMT,2024/12/02 15:39:03 000 +05:30 GMT,"P_4_A_1156/11QPA4-1-8-L3-1,ODU2,RCV",2024/12/01 05:30:19 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-FEUAS-ODU-1-DAY,Indicates a FE UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491003466,warning,3,Indicates a FE UAS-ODU Threshold Crossing detection:11QPA4-1-8-L3:/odu2=1:ODU2:NULL
cleared,P_4_A_1156,fdn:realm:optics,3489,Indicates a FE UAS-OTU Threshold Crossing detection,2024/11/30 05:30:19 000 +05:30 GMT,2024/12/02 15:39:03 000 +05:30 GMT,"P_4_A_1156/11QPA4-1-8-L3,OTU2,RCV",2024/12/01 05:30:19 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-FEUAS-OTU-1-DAY,Indicates a FE UAS-OTU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:491003461,warning,2,Indicates a FE UAS-OTU Threshold Crossing detection:11QPA4-1-8-L3:/frequency=tunable-number=1:OTU2:NULL
cleared,P_24X_A_175,fdn:realm:optics,1703,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:06:48 000 +05:30 GMT,2024/12/02 15:30:00 000 +05:30 GMT,"P_24X_A_175/OTUODU4-1-26-9,ODU4,RCV",2024/12/01 11:06:48 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490994263,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-26-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1980,Quality Threshold Crossed 15m,2024/12/01 06:29:47 000 +05:30 GMT,2024/12/02 15:30:00 000 +05:30 GMT,P_24X_A_025/OTUODU4-2-14-6 P_24X_A_050/OTUODU4-1-11-8 ODU4,2024/12/01 06:29:47 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490994168,minor,2,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_M_A_452,fdn:realm:optics,1703,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:06:56 000 +05:30 GMT,2024/12/02 15:30:00 000 +05:30 GMT,"P_M_A_452/OTUODU4-1-3-C3-1-1,ODU4,RCV",2024/12/01 11:06:56 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490993791,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-3-C3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_M_A_212,fdn:realm:optics,1703,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:06:49 000 +05:30 GMT,2024/12/02 15:30:00 000 +05:30 GMT,"P_M_A_212/OTUODU4-1-3-C3-1-1,ODU4,RCV",2024/12/01 11:06:49 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490993717,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-3-C3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1667,Quality Threshold Crossed 15m,2024/12/01 11:42:44 000 +05:30 GMT,2024/12/02 15:30:00 000 +05:30 GMT,P_24X_A_035/OTUODU4-1-3-2 P_24X_A_101/OTUODU4-1-12-7 ODU4,2024/12/01 11:42:44 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490993576,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
